millis	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	dn	lf	rt
220957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
