millis	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	dn	lf	rt
2143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2777	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2808	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2842	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4939	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
4975	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
5009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7410	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
7440	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
7472	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
7505	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
7541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10174	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
10207	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
10241	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
10274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
