millis	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	dn	lf	rt
281969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
