millis	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	dn	lf	rt
122055	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
122088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
