millis	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	dn	lf	rt
3275	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
3306	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
3348	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
3375	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
3411	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
3442	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
3478	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
3511	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
3543	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
3576	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
3607	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
3641	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
3673	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
3710	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
3743	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
3776	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3810	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3842	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3875	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3911	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3940	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3976	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4009	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4044	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4074	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4111	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4139	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4173	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4212	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4240	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4278	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4309	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4342	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4375	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4411	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4441	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4475	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4508	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4543	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4575	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4609	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4643	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4676	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4709	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4745	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4778	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4807	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4841	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4877	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4907	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4942	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4974	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5009	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5040	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5075	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5107	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5141	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5174	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5207	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5240	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5274	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5308	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5343	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5378	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5409	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5442	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5478	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5511	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5542	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5575	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5611	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5642	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5675	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5711	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5744	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5777	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5811	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5844	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5877	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
5910	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
5943	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
5977	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
6010	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
6043	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
6077	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6110	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6143	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6177	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6210	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6243	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6276	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6309	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6342	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6376	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6409	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6442	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6476	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6509	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6542	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6576	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6608	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6642	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6675	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6708	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6742	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6775	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6808	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6842	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6874	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6908	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6941	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6974	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
7008	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
7041	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
7074	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
7107	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
7141	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
7174	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
7208	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
7242	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
7277	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
7307	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
7340	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
7375	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
7408	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
7444	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
7478	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
7507	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
7540	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
7579	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
7607	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
7639	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
7676	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
7710	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
7741	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7778	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7807	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7842	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7878	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7909	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7944	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7973	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8010	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8044	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8072	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8111	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8139	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8176	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8211	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8244	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8277	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8308	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8340	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8378	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8412	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8444	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8478	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
