millis	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	dn	lf	rt
12226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13592	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
13625	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
13658	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
13692	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
13724	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
13757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
