millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	joy1_int	joy2_int
2756	850	142	350	350	300	300	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07450986	0.0	0.0	0.0	3	0
3826	1014	139	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24705887	0.43529415	0.12156868	-0.52156866	-10	32
3859	306	119	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45098042	0.5529412	0.19215691	-0.827451	-6	50
3891	934	274	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62352943	0.60784316	0.19215691	-0.9843137	0	58
3925	488	94	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78039217	0.654902	0.13725495	-1.0	6	56
3958	1280	409	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.827451	0.5529412	0.0	-1.0	13	50
3991	530	422	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34901965	-0.17647058	0.0	-1.0	26	50
4025	1280	154	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	-0.19215685	-0.1372549	-0.7254902	14	29
4057	1280	603	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.19215685	-0.15294117	-0.4352941	9	14
4092	1048	800	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.23921567	0.0	0.0	11	0
4125	696	282	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.27843136	0.0	0.16078436	13	-9
4158	534	800	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.27843136	0.24705887	0.30980396	13	-4
4190	857	577	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.27843136	0.39607847	0.41960788	13	-2
4224	726	374	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.29411763	0.5921569	0.5058824	14	4
4258	1270	0	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.4352941	0.6784314	0.6392157	21	1
4291	761	424	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.78039217	0.8117647	0.79607844	39	0
4324	235	404	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.70980394	-1.0	0.96862745	0.8666667	14	5
4358	1034	197	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-0.96862745	1.0	0.8666667	-2	6
4390	921	647	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-0.58431375	1.0	0.62352943	-21	18
4424	872	592	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-0.19215685	1.0	0.26274514	-41	36
4457	598	460	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0.12156868	1.0	0.0	-57	50
4491	698	566	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0.2941177	1.0	0.0	-65	50
4524	856	279	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8666667	0.39607847	0.19215691	0.0	-64	9
4557	638	499	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.17647058	0.0	0.12156868	0.0	-9	6
4590	216	513	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.10588235	0.0	0.0	0.0	-6	0
4723	385	444	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.34901965	0.0	0	17
4757	906	730	86	200	399	249	99	54	212	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.29411763	0.0	0.9843137	0.0	-15	49
