millis	xpos	ypos	sX	sY	dpX	dpY	red	green	blue	opacity	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	down	left	right	anlgX	anlgY	anlgU	anlgV	joy1_int	joy2_int
3113	524	411	853	444	278	220	127	185	25	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.12941182	0.0	0	6
3142	1167	551	853	444	278	220	127	185	25	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.19215691	0.0	0	9
3179	870	248	853	444	278	220	127	185	25	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.32549024	-0.16862744	0	24
3211	641	446	853	444	278	220	127	185	25	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28627455	-0.2862745	0.34901965	-0.19215685	28	27
3243	733	114	853	444	278	220	127	185	25	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23921573	-0.47450978	0.3176471	-0.20784312	35	26
3278	1110	309	853	444	278	220	127	185	25	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105882406	-0.58431375	0.105882406	0.0	34	5
3309	732	286	853	444	278	220	127	185	25	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	-0.67058825	0.0	0.0	33	0
3345	636	477	853	444	278	220	127	185	25	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.19215685	-0.6862745	0.105882406	0.0	24	5
3377	998	292	853	444	278	220	127	185	25	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.21568626	-0.6392157	0.2941177	-0.1607843	21	22
3412	977	367	853	444	278	220	127	185	25	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.32549018	-0.5294118	0.5294118	-0.34117645	10	43
3447	705	728	853	444	278	220	127	185	25	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5294118	-0.5294118	0.60784316	-0.40392154	0	50
3478	790	542	853	444	278	220	127	185	25	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.79607844	-0.5294118	0.6627451	-0.45098037	-14	55
3510	995	437	853	444	278	220	127	185	25	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.94509804	-0.46666664	0.6784314	-0.5372549	-24	60
3545	655	539	853	444	278	220	127	185	25	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.96862745	-0.36470586	0.62352943	-0.67058825	-31	64
3581	538	224	853	444	278	220	127	185	25	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.96862745	-0.17647058	0.4666667	-0.7019608	-40	58
3612	597	658	853	444	278	220	127	185	25	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9764706	0.0	0.1686275	-0.60784316	-49	38
3644	641	315	853	444	278	220	127	185	25	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0.105882406	0.0	-0.41176468	-56	20
3679	440	111	853	444	278	220	127	185	25	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0.16078436	0.0	-0.372549	-59	18
3710	479	457	853	444	278	220	127	185	25	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0.17647064	-0.17647058	-0.29411763	-59	5
