I	0.1	0.187211538461538
could	0.0936	0.187211538461538
be	0.084	0.187211538461538
so	0.092	0.187211538461538
forward	0.195	0.187211538461538
with	0.1165	0.187211538461538
someone	0.0951428571428572	0.187211538461538
I	0.298	0.254854545454545
was	0.166	0.254854545454545
attracted	0.176222222222222	0.254854545454545
to	0.417	0.254854545454545
and	0.0886666666666667	0.254854545454545
they	0.083	0.254854545454545
weren't	0.133285714285714	0.254854545454545
scared	0.180833333333333	0.254854545454545
off	0.0996666666666667	0.254854545454545
by	0.1415	0.254854545454545
it.	0.445666666666667	0.254854545454545
	Inf	NA
That	0.14175	0.3656875
they	0.10075	0.3656875
were,	0.4106	0.3656875
you	0.127	0.248333333333333
were	0.16175	0.248333333333333
turned	0.127666666666667	0.521166666666667
on	0.0835	0.521166666666667
by	0.1675	0.521166666666667
it.	0.360333333333333	0.521166666666667
	Inf	NA
That	0.15	0.546625
was	0.156	0.546625
mind-blowing.	0.179384615384615	0.546625
	Inf	NA
I've	0.44925	NA
spent	0.1006	0.19948275862069
so	0.0915	0.19948275862069
much	0.13225	0.19948275862069
of	0.0745	0.19948275862069
my	0.1745	0.19948275862069
life	0.1	0.19948275862069
in	0.108	0.934
a	0.081	0.355695652173913
kind	0.09975	0.355695652173913
of	0.066	0.355695652173913
hiding	0.983	0.355695652173913
for	0.122666666666667	0.5202
various	0.135428571428571	0.300111111111111
reasons.	0.283625	0.300111111111111
	Inf	NA
It's	0.17075	0.163777777777778
not	0.0716666666666667	0.163777777777778
that	0.1415	0.163777777777778
people	0.0803333333333333	0.163777777777778
in	0.058	0.163777777777778
my	0.149	0.163777777777778
life	0.12	0.163777777777778
haven't	0.118857142857143	0.163777777777778
been	0.11725	0.163777777777778
sex	0.133	0.163777777777778
positive,	0.153666666666667	0.163777777777778
but	0.0603333333333333	0.163777777777778
my	0.174	0.208961538461538
curiosity	0.211	0.208961538461538
coupled	0.117285714285714	0.208961538461538
with	0.1175	0.208961538461538
my	0.1485	0.20721875
lack	0.10425	0.20721875
of	0.057	0.20721875
filter	0.130666666666667	0.20721875
has	0.111	0.20721875
gotten	0.124666666666667	0.20721875
me	0.0925	0.20721875
in	0.375	0.221212121212121
trouble	0.126142857142857	0.221212121212121
on	0.083	0.221212121212121
multiple	0.19575	0.221212121212121
occasions.	0.2697	0.221212121212121
	Inf	NA
I	0.118	0.197277777777778
began	0.1164	0.197277777777778
to	0.0495	0.197277777777778
feel	0.138	0.197277777777778
like	0.109	0.197277777777778
it	0.0745	0.197277777777778
was	0.149333333333333	0.197277777777778
a	0.069	0.197277777777778
fault.	0.483666666666667	0.197277777777778
	Inf	NA
And	0.116	0.452041666666667
there	0.1164	0.452041666666667
was	0.138333333333333	0.452041666666667
something	0.0978888888888889	0.452041666666667
indescribably	0.198692307692308	0.288645161290323
liberating	0.1401	0.288645161290323
about	0.1366	0.288645161290323
being	0.0904	0.214390625
able	0.091	0.214390625
to	0.067	0.214390625
come	0.083	0.214390625
out	0.072	0.214390625
and	0.194	0.214390625
say	0.155333333333333	0.214390625
those	0.1198	0.214390625
things	0.155333333333333	0.214390625
	Inf	NA
That's	0.163666666666667	0.233352941176471
why	0.121666666666667	0.233352941176471
I	0.099	0.233352941176471
kept	0.488	0.233352941176471
on.	0.866666666666667	0.483
	Inf	NA
I	0.229	0.9155
said	0.146	0.367567567567568
it	0.066	0.367567567567568
was	0.160666666666667	0.367567567567568
for	0.0773333333333333	0.367567567567568
me,	0.215666666666667	0.367567567567568
and	0.0883333333333333	0.367567567567568
that	0.12425	0.367567567567568
is	0.0995	0.367567567567568
true.	1.7866	0.367567567567568
	Inf	0.197652173913043
It	0.0995	0.197652173913043
was	0.149666666666667	0.197652173913043
self-indulgent,	0.244466666666667	0.197652173913043
but	0.0723333333333333	0.197652173913043
that's	0.124833333333333	0.197652173913043
kind	0.0915	0.197652173913043
of	0.0835	0.197652173913043
a	0.031	0.197652173913043
shitty	0.108333333333333	0.197652173913043
label.	0.391333333333333	0.197652173913043
	Inf	0.197652173913043
It	0.108	0.197652173913043
was	0.144333333333333	0.197652173913043
more	0.07825	0.197652173913043
than	0.12475	0.197652173913043
that.	0.2608	0.197652173913043
	Inf	0.197652173913043
It	0.108	0.197652173913043
was	0.137666666666667	0.197652173913043
just	0.146	0.259159090909091
selfish	0.142857142857143	0.259159090909091
and	0.1	0.259159090909091
bad,	0.29925	0.259159090909091
end	0.116333333333333	0.259159090909091
of	0.0755	0.259159090909091
story.	0.196833333333333	0.259159090909091
	Inf	0.259159090909091
It	0.125	0.259159090909091
was	0.401	0.259159090909091
an	0.1415	0.2689
exploration	0.175545454545455	0.2689
of	0.083	0.2689
a	0.102	0.2689
part	0.159	0.2689
of	0.0985	0.2689
me	1.6015	0.2689
that	0.2665	0.533333333333333
I	0.118	0.203344827586207
hadn't	0.108	0.203344827586207
been	0.12475	0.203344827586207
able	0.10375	0.203344827586207
to.	0.392	0.203344827586207
	Inf	NA
But	0.339	1.50377777777778
I	0.099	1.50377777777778
have	0.1745	0.343625
to	0.109	0.343625
tread	0.1734	0.238904761904762
carefully.	0.378	0.238904761904762
	Inf	NA
	Inf	NA
I've	0.142	0.205
trained	0.121428571428571	0.205
myself	0.130166666666667	0.205
to	0.1165	0.205
follow	0.138666666666667	0.205
beautiful	0.138777777777778	0.205
things.	0.471571428571429	0.205
	Inf	NA
And	0.0943333333333333	0.21872972972973
we	0.133	0.21872972972973
spend	0.0966	0.21872972972973
so	0.0915	0.21872972972973
much	0.121	0.21872972972973
time	0.0705	0.21872972972973
apart	0.1596	0.21872972972973
that	0.1165	0.21872972972973
I	0.082	0.21872972972973
continue	0.1015	0.21872972972973
to	0.0765	0.21872972972973
operate	0.128285714285714	0.21872972972973
in	0.058	0.21872972972973
solo	0.13425	0.21872972972973
mode.	0.2672	0.21872972972973
	Inf	NA
	Inf	NA
Unraveling	0.1918	0.24919512195122
it	0.083	0.24919512195122
is	0.0825	0.24919512195122
going	0.0864	0.24919512195122
to	0.066	0.24919512195122
take	0.13375	0.24919512195122
more	0.13275	0.24919512195122
than	0.16225	0.24919512195122
reopening	0.235222222222222	0.3633
our	0.078	0.294709677419355
feelings.	0.214888888888889	0.294709677419355
	Inf	0.294709677419355
I	0.45	0.294709677419355
don't	0.0864	0.294709677419355
know	0.09625	0.294709677419355
if	0.076	0.294709677419355
N	0.215	0.168268656716418
and	0.0936666666666667	0.168268656716418
I	0.1	0.168268656716418
can	0.134	0.168268656716418
really	0.144	0.168268656716418
parse	0.1564	0.168268656716418
out	0.0663333333333333	0.168268656716418
what's	0.119666666666667	0.168268656716418
necessarty	0.1318	0.168268656716418
for	0.0833333333333333	0.168268656716418
each	0.14175	0.168268656716418
of	0.075	0.168268656716418
us	0.075	0.168268656716418
individually	0.268333333333333	0.168268656716418
together.	0.640777777777778	0.421470588235294
	Inf	NA
That's	0.239	0.947571428571429
what	0.1125	0.199416666666667
I'm	0.178	0.199416666666667
most	0.1175	0.199416666666667
scared	0.169	0.199416666666667
of.	0.478666666666667	0.199416666666667
	Inf	NA
I'm	0.266666666666667	0.217927272727273
afraid	0.133	0.217927272727273
that	0.09975	0.217927272727273
separately	0.2602	0.217927272727273
we	0.116	0.217927272727273
may	0.133333333333333	0.217927272727273
discover	0.131375	0.217927272727273
that	0.121	0.217927272727273
we	0.107	0.217927272727273
are	0.138333333333333	0.217927272727273
not	0.099	0.268344827586207
for	0.166	0.268344827586207
each	0.154	0.268344827586207
other.	0.22766666666667	0.268344827586207
.	0.154	0.268344827586207
.	0.154	0.268344827586207
.	0.154	0.268344827586207
.	0.154	0.268344827586207
.	0.154	0.268344827586207
	Inf	NA
.	0.154	0.268344827586207
	Inf	NA
.	0.154	0.268344827586207
	Inf	NA
.	0.154	0.268344827586207
	Inf	NA
	Inf	NA
.	0.154	0.268344827586207
	Inf	NA
	Inf	NA
.	0.154	0.268344827586207
	Inf	NA
	Inf	NA
.	0.154	0.268344827586207
	Inf	NA
	Inf	NA
.	0.154	0.268344827586207
	Inf	NA
	Inf	NA
	Inf	NA
.	0.154	0.268344827586207
	Inf	NA
	Inf	NA
	Inf	NA
.	0.154	0.268344827586207
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
	Inf	NA
